label,length,n_vowel_chars,vowel_ratio,n_vowels,n_constant_chars,n_constants,vowel_constant_convs,n_nums,num_ratio,alpha_numer_convs,n_other_chars,max_consecutive_chars,entropy,n_ip,n_mx,n_ptr,n_ns,ns_similarity,n_countries,mean_TTL,stdev_TTL,n_labels,life_time,active_time,rv
1,14,2,0.142857,2,8,8,0.166667,2,0.142857,0.0833333,1,1,3.80735,0,0,0,0,0,0,0,0,545,0,0,11.6598
1,13,0,0,0,0,0,0,10,0.769231,0,3,1,2.25776,0,0,0,0,0,0,0,0,0,366,439,0.245112
1,20,1,0.05,1,6,6,0.111111,11,0.55,0.166667,1,1,3.92193,1,1,1,4,0.870945,1,599.667,0.471405,1610,5479,5479,5.31871
1,8,2,0.25,2,3,3,0.285714,3,0.375,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,30.2591
1,11,1,0.0909091,1,2,2,0,8,0.727273,0.4,0,1,2.66353,0,0,0,0,0,0,0,0,0,0,0,0
1,7,1,0.142857,1,2,2,0.4,3,0.428571,0.2,0,1,2.80735,1,2,1,0,0,1,29.6667,0.471405,0,7305,6877,1.41504
1,7,1,0.142857,1,3,3,0.333333,3,0.428571,0.166667,0,1,2.80735,1,2,1,2,1,1,3599.67,0.471405,0,2192,1461,16.9738
1,24,6,0.25,3,13,10,0.454545,3,0.125,0.0454545,1,2,4.05351,2,0,2,0,0,2,399.667,282.607,0,3760,3397,137.913
1,11,2,0.181818,2,6,6,0.4,3,0.272727,0.1,0,1,3.45943,1,1,1,2,1,1,14399.7,0.471405,811,366,287,33.3537
1,8,0,0,0,0,0,0,8,1,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,-5.33985
1,14,5,0.357143,5,5,5,0.461538,3,0.214286,0.0769231,1,1,3.80735,2,0,1,2,1,2,9.66667,6.84755,17,365,15,61.423
1,7,1,0.142857,1,3,3,0.333333,3,0.428571,0.166667,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,18.1791
1,10,2,0.2,2,5,5,0.444444,3,0.3,0.111111,0,1,3.32193,3,5,0,2,1,1,299.667,0.471405,258,1461,730,39.3682
1,21,5,0.238095,2,5,4,0.315789,10,0.47619,0.0526316,0,2,3.13686,1,0,0,0,0,1,599.667,0.471405,0,0,0,93.8769
1,10,0,0,0,3,1,0,6,0.6,0.25,0,3,2.44644,0,0,0,0,0,0,0,0,0,0,0,2.83007
1,40,8,0.2,4,11,9,0.25,16,0.4,0.0833333,2,2,4.36531,4,0,4,0,0,2,79.6667,56.3343,14,0,0,80.6107
1,16,2,0.125,2,4,4,0.133333,10,0.625,0.133333,0,1,3.45282,0,0,0,0,0,0,0,0,0,365,32,14.8139
1,13,2,0.153846,2,6,6,0.272727,4,0.307692,0.272727,0,1,3.70044,0,0,0,0,0,0,0,0,0,0,0,11.2509
1,11,4,0.363636,3,6,5,0.5,1,0.0909091,0.1,0,2,3.0958,0,0,0,0,0,0,0,0,0,0,0,120.135
1,6,2,0.333333,2,3,3,0.6,1,0.166667,0.2,0,1,2.58496,2,1,2,2,1,2,799.667,565.45,5,365,0,31.5527
1,5,1,0.2,1,3,3,0.5,1,0.2,0.25,0,1,2.32193,0,0,0,0,0,0,0,0,0,0,0,10.948
1,32,6,0.1875,2,9,4,0.0645161,17,0.53125,0.580645,0,2,3.56643,0,0,0,0,0,0,0,0,0,0,0,-10.3757
1,13,4,0.307692,2,8,5,0.666667,1,0.0769231,0.0833333,0,1,2.81507,1,0,1,2,1,1,3599.67,0.471405,567,2192,1830,113.412
1,7,1,0.142857,1,4,3,0.333333,1,0.142857,0.166667,1,1,2.52164,0,0,0,8,0,0,0,0,0,6215,6215,18.4059
1,25,8,0.32,4,12,9,0.666667,2,0.08,0.142857,0,1,3.86347,1,0,0,0,0,1,59.6667,0.471405,372,9430,9043,104.604
1,10,5,0.5,5,4,4,0.555556,1,0.1,0.111111,0,1,3.32193,0,0,0,0,0,0,0,0,0,0,0,83.3468
1,57,8,0.140351,4,26,13,0.236364,18,0.315789,0.345455,4,2,4.52185,2,0,3,0,0,1,299.667,0.471405,0,1827,1670,172.413
1,10,1,0.1,1,8,6,0.111111,1,0.1,0.111111,0,1,2.92193,0,0,0,0,0,0,0,0,0,0,0,6.78943
1,6,1,0.166667,1,4,4,0.4,1,0.166667,0.2,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,26.9116
1,14,4,0.285714,2,8,7,0.416667,1,0.0714286,0.0833333,0,1,3.37878,1,0,0,0,0,1,599.5,0.5,0,4383,3108,52.7815
1,4,1,0.25,1,2,1,0.666667,1,0.25,0.333333,0,1,1.5,1,1,1,2,1,1,14399.7,0.471405,20,1096,1012,1.35364
1,15,5,0.333333,3,9,6,0.714286,1,0.0666667,0.0714286,0,2,3.13957,1,0,1,2,1,1,10799.7,0.471405,16,0,0,57.3363
1,5,1,0.2,1,3,3,0.5,1,0.2,0.25,0,1,2.32193,0,0,0,0,0,0,0,0,0,366,48,19.0333
1,3,1,0.333333,1,1,1,0.5,1,0.333333,0.5,0,1,1.58496,1,3,1,2,1,1,299.667,0.471405,114,1460,1460,-1.58496
1,4,1,0.25,1,2,2,0.333333,1,0.25,0.333333,0,1,2,2,1,2,2,1,2,9599.67,6787.99,0,365,5,5.10154
1,16,2,0.125,2,10,6,0.2,4,0.25,0.466667,0,1,3.25,0,0,0,0,0,0,0,0,0,0,0,2.56704
1,9,3,0.333333,2,5,4,0.75,1,0.111111,0.125,0,2,2.72548,0,0,0,0,0,0,0,0,0,0,0,45.6362
1,17,5,0.294118,3,10,7,0.666667,1,0.0588235,0.0666667,0,1,3.49923,3,0,5,0,0,2,199.667,141.186,106,7670,7272,113.734
1,42,11,0.261905,5,24,14,0.447368,3,0.0714286,0.131579,1,2,4.40399,4,0,4,0,0,2,79.6667,56.3343,2,0,0,85.3043
1,16,5,0.3125,3,9,8,0.4,2,0.125,0.2,0,1,3.625,0,0,0,0,0,0,0,0,0,0,0,28.3297
1,19,7,0.368421,3,11,8,0.666667,1,0.0526316,0.0555556,0,1,3.47135,1,1,1,4,0.947368,1,14399.7,0.471405,281,731,381,190.614
1,7,1,0.142857,1,2,2,0.4,3,0.428571,0.2,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,3.32193
1,7,1,0.142857,1,2,2,0.4,3,0.428571,0.2,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,1.73697
1,7,1,0.142857,1,2,2,0.4,3,0.428571,0.2,0,1,2.80735,0,0,0,0,0,0,0,0,0,0,0,1.73697
1,7,1,0.142857,1,2,2,0.4,3,0.428571,0.2,0,1,2.52164,0,0,0,0,0,0,0,0,0,0,0,3.32193
1,11,2,0.181818,2,6,5,0.3,3,0.272727,0.1,0,1,3.27761,1,1,1,2,1,1,14399.5,0.5,0,731,696,52.853
1,14,4,0.285714,2,7,7,0.615385,3,0.214286,0.0769231,0,1,3.46772,1,1,1,2,1,1,599.667,0.471405,17,2191,1461,89.8789
1,8,4,0.5,4,2,2,0.428571,2,0.25,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,17.6613
1,10,0,0,0,0,0,0,10,1,0,0,0,2.24644,0,0,0,0,0,0,0,0,0,0,0,-3.21057
1,12,0,0,0,0,0,0,12,1,0,0,0,2.58496,0,0,0,0,0,0,0,0,0,0,0,-2.4736
1,18,1,0.0555556,1,4,4,0.125,9,0.5,0.0625,3,1,3.53049,1,0,1,0,0,1,3599.67,0.471405,0,365,82,17.552
1,9,0,0,0,0,0,0,9,1,0,0,0,1.89106,0,0,0,0,0,0,0,0,0,0,0,-4.92481
1,11,3,0.272727,3,6,4,0.4,2,0.181818,0.1,0,1,3.0958,1,1,1,2,1,1,14399.7,0.471405,320,0,0,74.499
1,57,13,0.22807,4,18,12,0.236364,21,0.368421,0.236364,4,2,4.51676,2,0,3,0,0,1,299.667,0.471405,0,1827,1670,163.599
1,7,0,0,0,0,0,0,7,1,0,0,0,2.23593,0,0,0,0,0,0,0,0,0,0,0,-3.16993
1,9,3,0.333333,3,4,4,0.625,2,0.222222,0.125,0,1,3.16993,0,0,0,0,0,0,0,0,0,0,0,53.1349
1,26,4,0.153846,3,8,7,0.25,13,0.5,0.291667,0,1,4.02699,2,1,2,2,1,2,599.667,424.029,29,731,341,28.5182
1,6,1,0.166667,1,3,3,0.2,2,0.333333,0.6,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,-0.169925
1,4,1,0.25,1,2,2,0.666667,1,0.25,0.333333,0,1,2,1,1,1,2,1,1,3600,0,6,0,0,6.56478
1,8,2,0.25,2,4,3,0.5,1,0.125,0.166667,0,1,2.75,1,1,1,2,1,1,599.5,0.5,353,2192,2109,9.92909
1,5,2,0.4,1,2,2,0.75,1,0.2,0.25,0,1,1.92193,1,1,1,3,0.956522,1,14399.7,0.471405,216,7304,6561,12.2683
1,9,1,0.111111,1,4,3,0.142857,3,0.333333,0.428571,0,2,2.9477,4,0,4,0,0,1,50.3333,12.9701,7,4383,2049,7.80735
1,6,2,0.333333,2,3,2,0.4,1,0.166667,0.2,0,2,2.25163,1,0,1,3,0.742857,1,3599.67,0.471405,8,365,120,30.9466
1,2,0,0,0,1,1,0,1,0.5,1,0,1,1,1,2,0,2,1,1,45.3333,20.7418,317,6209,6209,0
1,4,1,0.25,1,2,2,0.666667,1,0.25,0.333333,0,1,2,0,0,0,0,0,0,0,0,0,0,0,4.13386
1,8,3,0.375,3,2,2,0.285714,2,0.25,0.428571,1,1,2.75,1,0,1,2,1,1,599.667,0.471405,17,365,0,16.4551
1,9,2,0.222222,2,6,5,0.25,1,0.111111,0.125,0,1,2.9477,3,0,0,2,1,1,299.667,0.471405,777,0,0,78.7487
1,8,2,0.25,2,5,4,0.571429,1,0.125,0.142857,0,1,2.75,1,0,1,0,0,1,0,0,0,0,0,33.7976
1,7,3,0.428571,3,3,3,0.5,1,0.142857,0.166667,0,1,2.80735,1,1,1,3,0.941176,1,9.66667,0.471405,525,0,0,50.4836
1,17,5,0.294118,3,10,7,0.666667,1,0.0588235,0.0666667,0,1,3.49923,3,0,5,0,0,2,199.667,141.186,106,7670,7272,115.734
1,4,1,0.25,1,2,2,0.666667,1,0.25,0.333333,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7.42999
1,6,2,0.333333,2,3,3,0.6,1,0.166667,0.2,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,18.4095
1,7,2,0.285714,1,4,4,0.666667,1,0.142857,0.166667,0,1,2.52164,4,0,1,2,1,2,199.667,141.186,0,365,365,62.7598
1,8,3,0.375,3,4,4,0.714286,1,0.125,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,54.7119
1,3,0,0,0,2,2,0,1,0.333333,0.5,0,1,1.58496,1,3,1,2,1,1,1199.67,0.471405,42,0,0,-0.584963
1,12,1,0.0833333,1,8,7,0.181818,3,0.25,0.454545,0,1,3.4183,0,0,0,0,0,0,0,0,0,0,0,-1.16993
1,10,3,0.3,2,2,2,0.444444,4,0.4,0.111111,1,1,2.64644,4,0,0,4,0.947368,1,19.6667,0.471405,2,366,0,20.3643
1,28,7,0.25,4,13,10,0.461538,7,0.25,0.115385,0,2,3.77094,3,0,0,2,1,2,39.6667,28.0515,148,2191,328,93.4069
1,10,4,0.4,3,3,3,0.555556,3,0.3,0.111111,0,1,2.92193,0,0,0,0,0,0,0,0,0,366,440,24.7874
1,5,0,0,0,0,0,0,5,1,0,0,0,1.92193,1,0,0,4,0.915297,1,26399.7,3394.58,0,3287,2220,-2.75489
1,17,6,0.352941,5,5,4,0.4,5,0.294118,0.2,0,2,3.38158,1,0,1,2,1,1,36829,10769.2,220,0,0,82.3476
1,8,3,0.375,2,3,3,0.428571,2,0.25,0.142857,0,1,2.75,2,1,1,2,1,2,2399.67,1696.82,24,0,0,32.222
1,7,0,0,0,5,5,0,2,0.285714,0.166667,0,1,2.80735,1,0,1,2,1,1,599.667,0.471405,0,731,451,5.02647
1,10,5,0.5,3,3,3,0.333333,2,0.2,0.111111,0,1,2.92193,2,0,1,2,1,2,39.6667,28.0515,3313,0,0,36.0484
1,72,10,0.138889,5,28,11,0.220588,27,0.375,0.279412,4,2,4.5796,3,5,3,0,0,2,199.667,141.186,45,0,0,123.821
1,4,0,0,0,2,2,0,2,0.5,0.333333,0,1,2,1,0,0,2,1,1,599.667,0.471405,0,365,0,-1.58496
1,9,1,0.111111,1,4,4,0,3,0.333333,0.428571,0,1,3.16993,3,0,1,0,0,2,199.667,141.186,19,0,0,1.35364
1,11,0,0,0,0,0,0,11,1,0,0,0,1.86763,0,0,0,0,0,0,0,0,0,0,0,-10.5098
1,9,0,0,0,6,5,0,2,0.222222,0.142857,0,1,2.72548,3,0,1,0,0,2,199.667,141.186,0,0,0,1.35364
1,10,0,0,0,3,3,0,7,0.7,0.444444,0,1,2.92193,2,0,2,2,1,2,399.667,282.607,17,365,116,-1.58496
1,12,3,0.25,2,5,5,0.4,3,0.25,0.1,0,1,3.4183,1,0,0,0,0,1,9964.33,1181.1,8,1826,1074,5.98489
1,16,3,0.1875,2,7,5,0.214286,5,0.3125,0.357143,0,1,3.45282,1,1,1,0,0,1,59.5,0.5,111,5844,2421,3.54622
1,12,0,0,0,3,2,0,9,0.75,0.545455,0,1,3.08496,0,0,0,0,0,0,0,0,0,0,0,-4.75489
1,57,7,0.122807,3,26,12,0.218182,19,0.333333,0.272727,4,2,4.31699,1,0,2,0,0,1,290.5,8.5,0,1827,1670,170.506
1,9,1,0.111111,1,5,4,0.285714,2,0.222222,0.428571,0,2,2.9477,4,0,4,0,0,1,58.3333,1.69967,7,4383,2049,7.80735
1,30,8,0.266667,3,12,9,0.392857,9,0.3,0.178571,0,2,4.05324,2,0,2,0,0,1,59.6667,0.471405,279,2922,2557,82.3275
1,3,1,0.333333,1,1,1,0.5,1,0.333333,0.5,0,1,1.58496,2,1,2,4,0.941176,2,2399.67,1696.82,0,0,0,0
1,7,3,0.428571,2,3,3,0.666667,1,0.142857,0.166667,0,1,2.52164,3,0,0,2,1,1,299.667,0.471405,1,365,0,47.0209
1,12,4,0.333333,3,7,7,0.636364,1,0.0833333,0.0909091,0,1,3.4183,1,1,1,2,1,1,14399.7,0.471405,9,1461,1093,118.294
1,11,2,0.181818,2,7,4,0.333333,1,0.0909091,0.111111,0,3,2.84535,1,1,0,2,1,1,599.667,0.471405,353,2192,2109,27.9711
1,16,1,0.0625,1,11,10,0.0666667,4,0.25,0.2,0,1,3.75,0,0,0,0,0,0,0,0,0,0,0,3.61143
1,12,3,0.25,1,7,6,0.545455,2,0.166667,0.181818,0,1,3.02206,0,0,0,0,0,0,0,0,0,0,0,92.8401
1,6,3,0.5,2,2,2,0.8,1,0.166667,0.2,0,1,2.25163,0,0,0,0,0,0,0,0,0,0,0,23.2954
1,19,5,0.263158,2,8,6,0.411765,4,0.210526,0.176471,1,2,3.68188,4,0,4,0,0,1,59.6667,0.471405,7,4383,2049,89.1176
1,17,2,0.117647,2,12,6,0.266667,2,0.117647,0.2,0,1,3.21953,1,0,1,4,0.916667,1,10799.7,0.471405,0,365,365,12.8812
1,5,0,0,0,3,1,0,1,0.2,0.333333,0,3,1.37095,1,1,0,2,1,1,599.667,0.471405,0,2192,2109,1.41504
1,15,6,0.4,5,7,5,0.785714,2,0.133333,0.0714286,0,2,3.50689,2,1,1,2,1,1,14399.7,0.471405,5,0,0,80.4301
1,62,4,0.0645161,2,12,8,0.137931,41,0.66129,0.0517241,2,2,3.77413,3,5,3,0,0,2,199.667,141.186,1,5843,5447,47.8009
1,20,4,0.2,3,11,8,0.333333,4,0.2,0.166667,0,2,3.92193,1,0,1,0,0,1,3599.67,0.471405,0,0,0,18.412
1,22,4,0.181818,3,9,7,0.4,8,0.363636,0.25,0,1,3.91398,2,0,0,0,0,1,299.667,0.471405,19,4748,1432,71.9304
1,15,4,0.266667,2,7,5,0.384615,3,0.2,0.230769,0,1,3.24022,1,1,1,2,1,1,3599.67,0.471405,41,0,0,14.3538
1,8,1,0.125,1,4,4,0.285714,3,0.375,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10.6769
1,57,10,0.175439,4,25,13,0.290909,17,0.298246,0.272727,4,2,4.57194,3,0,4,0,0,2,199.667,141.186,0,0,0,180.395
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.32323,1,1,1,2,1,1,3599.67,0.471405,32,0,0,61.7148
1,3,0,0,0,1,1,0,2,0.666667,0.5,0,1,1.58496,0,0,0,0,0,0,0,0,0,0,0,0
1,9,1,0.111111,1,4,3,0.285714,3,0.333333,0.142857,0,2,2.9477,4,0,4,0,0,1,59.6667,0.471405,7,4383,2049,7.22239
1,8,2,0.25,2,3,3,0.285714,3,0.375,0.142857,0,1,3,0,0,0,0,0,0,0,0,0,0,0,30.844
1,16,2,0.125,1,10,5,0.214286,3,0.1875,0.0714286,0,2,3.03064,0,0,0,0,0,0,0,0,497,7671,6192,21.8693
1,13,3,0.230769,3,6,6,0.454545,3,0.230769,0.0909091,0,1,3.33468,1,0,1,0,0,1,299.667,0.471405,65,0,0,31.5751
1,12,2,0.166667,1,0,0,0,10,0.833333,0.0909091,0,2,2.29248,0,0,0,0,0,0,0,0,0,0,0,2.58298
1,8,2,0.25,2,3,3,0.285714,3,0.375,0.142857,0,1,2.40564,0,0,0,0,0,0,0,0,0,0,0,34.844
1,11,3,0.272727,3,5,4,0.5,3,0.272727,0.1,0,2,2.84535,0,0,0,0,0,0,0,0,0,0,0,49.829
1,16,3,0.1875,2,10,8,0.2,3,0.1875,0.2,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,11.5217
1,15,3,0.2,3,7,5,0.307692,4,0.266667,0.384615,0,2,3.45656,0,0,0,0,0,0,0,0,486,3653,3653,10.0109
1,20,2,0.1,2,3,3,0.166667,14,0.7,0.222222,0,1,3.58418,1,0,0,0,0,1,599.667,0.471405,0,0,0,1.83954
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,1108,0,0,61.1299
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.50689,0,0,0,0,0,0,0,0,0,0,0,65.8848
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,1108,0,0,61.7148
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.50689,0,0,0,0,0,0,0,0,1108,0,0,64.2998
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.50689,0,0,0,0,0,0,0,0,0,0,0,69.2384
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.50689,0,0,0,0,0,0,0,0,1108,0,0,63.7148
1,6,0,0,0,0,0,0,6,1,0,0,0,2.25163,1,0,0,2,1,1,599.667,0.471405,245,0,0,-5.33985
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,0,0,0,64.7148
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,0,0,0,63.7148
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,1108,0,0,62.4518
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.50689,0,0,0,0,0,0,0,0,0,0,0,62.7148
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,1108,0,0,63.2998
1,17,8,0.470588,2,5,2,0.4375,4,0.235294,0.0625,0,2,2.53661,0,0,0,0,0,0,0,0,0,0,0,9.20084
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.64022,0,0,0,0,0,0,0,0,1108,0,0,63.2998
1,6,1,0.166667,1,3,3,0.4,2,0.333333,0.2,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,3.83383
1,27,8,0.296296,4,11,7,0.5,6,0.222222,0.125,0,2,3.88416,2,0,3,0,0,1,299.667,0.471405,0,5844,5445,147.711
1,9,3,0.333333,2,5,3,0.625,1,0.111111,0.125,0,2,2.50326,1,1,1,2,1,1,899.667,0.471405,17,365,0,63.7502
1,17,5,0.294118,3,8,7,0.533333,3,0.176471,0.2,0,1,3.61687,3,0,1,0,0,2,199.667,141.186,20,4748,1432,75.9483
1,15,0,0,0,8,5,0,7,0.466667,0.642857,0,1,3.10689,0,0,0,0,0,0,0,0,0,731,366,-4.75489
1,4,1,0.25,1,2,2,0.666667,1,0.25,0.333333,0,1,2,0,0,0,0,0,0,0,0,0,731,355,3.5025
1,9,0,0,0,7,5,0,2,0.222222,0.25,0,2,2.72548,0,0,0,0,0,0,0,0,0,0,0,6.08537
1,16,2,0.125,2,10,8,0.266667,4,0.25,0.333333,0,1,3.625,0,0,0,0,0,0,0,0,0,0,0,2.61951
1,7,0,0,0,0,0,0,7,1,0,0,0,2.52164,1,0,0,2,1,1,599.667,0.471405,493,731,346,-1.16993
1,17,6,0.352941,4,8,6,0.6875,3,0.176471,0.0625,0,2,3.61687,1,1,1,4,0.944444,1,14400,0,2560,365,0,88.3473
1,45,9,0.2,3,16,8,0.302326,19,0.422222,0.302326,0,1,4.10655,2,0,2,0,0,2,399.667,282.607,450,0,0,73.0533
1,11,1,0.0909091,1,6,4,0.1,4,0.363636,0.3,0,1,2.73216,0,0,0,0,0,0,0,0,0,0,0,-3.75489
1,11,3,0.272727,2,5,5,0.444444,2,0.181818,0.111111,0,1,3.27761,1,0,0,0,0,1,9175,2297.39,8,1826,1074,6.83289
1,5,0,0,0,2,1,0,2,0.4,0.25,1,1,1.92193,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,0,5,1,0,0,0,1.52193,1,0,1,2,1,1,10799.7,0.471405,125,365,104,-0.584963
1,11,5,0.454545,3,3,3,0.5,3,0.272727,0.1,0,1,2.66353,2,1,2,2,1,2,9599.67,6787.99,0,0,0,86.3712
1,9,0,0,0,5,5,0,3,0.333333,0.142857,0,1,2.9477,3,0,1,0,0,2,199.667,141.186,19,1096,769,2.9386
1,4,0,0,0,2,2,0,2,0.5,0.333333,0,1,1.5,1,1,0,2,1,1,7199.67,0.471405,0,4017,3657,-0.169925
1,15,0,0,0,0,0,0,15,1,0,0,0,2.97356,2,0,2,2,1,2,35999.7,36713.1,0,0,0,-6.56834
1,16,7,0.4375,5,6,6,0.533333,3,0.1875,0.0666667,0,1,3.75,1,1,1,3,0.954545,1,14399.7,0.471405,0,0,0,63.7528
1,9,0,0,0,0,0,0,9,1,0,0,0,3.16993,0,0,0,0,0,0,0,0,0,0,0,5.67138
1,45,10,0.222222,3,13,7,0.255814,21,0.466667,0.348837,0,1,4.11321,2,0,2,0,0,2,399.667,282.607,35,0,0,63.5066
1,5,1,0.2,1,3,3,0.5,1,0.2,0.25,0,1,2.32193,1,1,1,2,1,1,14399.7,0.471405,13,0,0,12.2547
1,9,1,0.111111,1,4,3,0.285714,3,0.333333,0.428571,0,2,2.9477,4,0,4,0,0,1,55.6667,5.4365,0,4383,2049,7.80735
1,9,1,0.111111,1,4,4,0.142857,3,0.333333,0.428571,0,1,3.16993,3,0,1,0,0,2,199.667,141.186,19,1096,769,1.35364
1,9,0,0,0,5,5,0,3,0.333333,0.428571,0,1,3.16993,3,0,1,0,0,2,199.667,141.186,0,1096,769,2.57603
1,7,2,0.285714,1,4,3,0.333333,1,0.142857,0.166667,0,2,2.23593,1,1,1,2,1,1,599.667,0.471405,0,0,0,28.0267
1,7,2,0.285714,2,4,4,0.666667,1,0.142857,0.166667,0,1,2.80735,1,0,1,0,0,1,0,0,0,0,0,55.2322
1,9,0,0,0,5,5,0,3,0.333333,0.428571,0,1,3.16993,3,0,1,0,0,2,199.667,141.186,19,1096,769,1.35364
1,15,5,0.333333,5,7,6,0.5,3,0.2,0.0714286,0,2,3.64022,4,1,1,2,1,2,199.667,141.186,303,1461,1068,113.538
1,21,8,0.380952,3,11,6,0.6,2,0.0952381,0.05,0,2,3.2728,1,2,1,2,1,1,599.667,0.471405,1038,0,0,165.74
1,5,1,0.2,1,2,2,0.25,2,0.4,0.25,0,1,2.32193,1,0,0,2,1,1,599.667,0.471405,2992,365,365,4.98489
1,33,6,0.181818,4,14,10,0.37931,8,0.242424,0.103448,2,2,4.33198,3,5,3,0,0,2,199.667,141.186,1,5843,5447,76.8247
1,29,5,0.172414,4,12,9,0.375,8,0.275862,0.125,0,2,4.1423,3,5,4,0,0,2,199.667,141.186,362,0,0,64.2167
1,6,0,0,0,0,0,0,6,1,0,0,0,2.58496,1,0,0,2,1,1,599.667,0.471405,259,731,346,-3.75489
1,13,4,0.307692,3,6,6,0.454545,2,0.153846,0.0909091,0,1,3.54659,1,0,0,0,0,1,599.667,0.471405,0,4383,3108,49.5446
1,6,0,0,0,0,0,0,6,1,0,0,0,2.25163,1,0,0,2,1,1,599.667,0.471405,273,731,346,-2.75489
1,6,2,0.333333,2,2,2,0.6,2,0.333333,0.2,0,1,2.58496,0,0,0,0,0,0,0,0,0,0,0,13.5727
1,72,8,0.111111,5,27,12,0.205882,30,0.416667,0.279412,4,2,4.56486,3,5,4,0,0,2,199.667,141.186,60,5843,5447,132.841
1,3,1,0.333333,1,0,0,0,2,0.666667,0.5,0,1,1.58496,0,0,0,0,0,0,0,0,0,2557,2191,-1.58496
1,8,2,0.25,1,3,3,0.285714,3,0.375,0.142857,0,1,2.15564,0,0,0,0,0,0,0,0,0,0,0,30.8776
1,8,2,0.25,2,3,3,0.285714,3,0.375,0.142857,0,1,2.40564,2,0,0,0,0,1,299.667,0.471405,0,0,0,35.5445
1,8,3,0.375,3,3,3,0.571429,2,0.25,0.142857,0,1,2.75,0,0,0,0,0,0,0,0,0,0,0,54.1991
1,6,0,0,0,0,0,0,6,1,0,0,0,2.25163,1,0,0,2,1,1,600,0,282,731,351,-3.16993
1,24,3,0.125,3,7,6,0.272727,13,0.541667,0.0454545,0,2,3.33604,3,0,0,2,1,1,59.6667,0.471405,0,2191,328,59.9267
1,9,1,0.111111,1,5,4,0.142857,2,0.222222,0.428571,0,1,2.9477,3,0,1,0,0,2,199.667,141.186,19,0,0,1.35364
1,7,2,0.285714,2,4,3,0.666667,1,0.142857,0.166667,0,2,2.52164,0,0,0,0,0,0,0,0,0,0,0,39.7434
1,17,4,0.235294,3,10,8,0.533333,2,0.117647,0.2,0,1,3.69012,3,0,1,0,0,2,199.667,141.186,19,4748,1432,75.9483
1,12,2,0.166667,2,7,5,0.2,2,0.166667,0.3,0,1,3.18872,1,1,0,0,0,1,59.6667,0.471405,0,0,0,4.86815
1,21,5,0.238095,2,13,10,0.421053,1,0.047619,0.0526316,1,2,3.78494,4,0,4,0,0,1,54.3333,7.31817,7,4383,2049,88.577
1,11,1,0.0909091,1,8,6,0.222222,1,0.0909091,0.111111,0,2,3.0958,4,0,4,0,0,1,59.6667,0.471405,0,4383,2049,7.68182
1,6,2,0.333333,2,3,3,0.6,1,0.166667,0.2,0,1,2.58496,1,1,0,2,1,1,14399.7,0.471405,495,0,0,12.9516
1,6,2,0.333333,2,2,2,0.6,1,0.166667,0.2,1,1,2.58496,1,0,1,4,0.966667,1,299.667,0.471405,0,366,291,21.4966
1,17,2,0.117647,2,4,4,0.2,10,0.588235,0.0666667,0,1,3.61687,0,0,0,0,0,0,0,0,0,0,0,6.90652
1,4,0,0,0,1,1,0,3,0.75,0.333333,0,1,2,1,0,1,2,1,1,599.667,0.471405,17,1461,1096,0
1,15,3,0.2,2,6,5,0.461538,5,0.333333,0.0769231,0,1,3.50689,0,0,0,0,0,0,0,0,1108,0,0,63.1299
